,Date -Sampled-,Sample Site,County,Sample Type,Latitude,Longitude,Zone,Sample Week,Sample Month,Sample Year,DA Event
208,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
209,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
210,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
211,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
212,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
213,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
214,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
215,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
216,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
217,2012-11-06,Bodega Bay,Sonoma,"Crab, Dungeness, viscera",38.275,-123.00833,E,45,11,2012,0
218,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
219,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
220,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
221,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
222,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
223,2012-11-13,"Humboldt County, OFFSHORE",Humboldt,"Crab, Dungeness, viscera",40.785,-124.674,A,46,11,2012,0
224,2012-11-13,Pelican Bay,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,A,46,11,2012,0
225,2012-11-13,Pelican Bay,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,A,46,11,2012,0
226,2012-11-13,Pelican Bay,Del Norte,"Crab, Dungeness, viscera",41.871369,-124.324551,A,46,11,2012,0
227,2012-11-13,Klamath River,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,A,46,11,2012,0
228,2012-11-13,Klamath River,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,A,46,11,2012,0
229,2012-11-13,Klamath River,Del Norte,"Crab, Dungeness, viscera",41.533913,-124.227427,A,46,11,2012,0
230,2013-10-31,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,44,10,2013,0
231,2013-10-31,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,44,10,2013,0
232,2013-10-31,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,44,10,2013,0
233,2013-10-31,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,44,10,2013,0
234,2013-10-31,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,44,10,2013,0
235,2013-10-31,"CDFG Trawl Block 115, Klamath",Del Norte,"Crab, Dungeness, viscera",41.55,-124.18333,A,44,10,2013,0
236,2013-10-31,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,44,10,2013,0
237,2013-10-31,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,44,10,2013,0
238,2013-10-31,"CDFG Trawl Block 202, Eureka",Humboldt,"Crab, Dungeness, viscera",40.83333,-124.23333,B,44,10,2013,0
239,2013-10-31,"CDFG Trawl Block 242, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.86667,-123.95,D,44,10,2013,0
240,2013-10-31,"CDFG Trawl Block 242, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.86667,-123.95,D,44,10,2013,0
241,2013-10-31,"CDFG Trawl Block 242, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.86667,-123.95,D,44,10,2013,0
242,2013-10-31,"CDFG Trawl Block 242, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.86667,-123.95,D,44,10,2013,0
243,2013-10-31,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,44,10,2013,0
244,2013-10-31,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,44,10,2013,0
245,2013-10-31,"CDFG Trawl Block 249, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.8,-123.88333,C,44,10,2013,0
246,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
247,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
248,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
249,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
250,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
251,2013-11-07,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,45,11,2013,0
252,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,0
253,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,1
254,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,0
255,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,0
256,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,0
257,2013-11-07,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,45,11,2013,0
258,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
259,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
260,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
261,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
262,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
263,2013-11-08,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,45,11,2013,0
264,2013-11-19,"CDFG Trawl Block 132, Trinidad",Del Norte,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2013,0
265,2013-11-19,"CDFG Trawl Block 132, Trinidad",Del Norte,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2013,0
266,2013-11-19,"CDFG Trawl Block 132, Trinidad",Del Norte,"Crab, Dungeness, viscera",41.02962,-124.145,C,47,11,2013,0
267,2013-11-19,"CDFG Trawl Block 126, Stone L.",Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,A,47,11,2013,0
268,2013-11-19,"CDFG Trawl Block 126, Stone L.",Del Norte,"Crab, Dungeness, viscera",41.266649,-124.149995,A,47,11,2013,0
269,2014-04-15,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,16,4,2014,0
270,2014-04-15,"CDFG Trawl Block 516, Marina",Monterey,"Crab, Dungeness, viscera",36.758056,-121.823697,G,16,4,2014,0
271,2014-05-04,"CDFG Trawl Block 518, Marina",Monterey,"Crab, Dungeness, viscera",36.7481,-122.075859,G,18,5,2014,0
272,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,1
273,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,1
274,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,1
275,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,1
276,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,1
277,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,37,9,2015,0
278,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C,37,9,2015,1
279,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C,37,9,2015,0
280,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C,37,9,2015,1
281,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C,37,9,2015,0
282,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, body meat",41.02962,-124.145,C,37,9,2015,1
283,2015-09-11,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, leg meat",41.02962,-124.145,C,37,9,2015,0
284,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,1
285,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,1
286,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,0
287,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,1
288,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,1
289,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,38,9,2015,1
290,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, body meat",40.7493,-124.2845,B,38,9,2015,0
291,2015-09-15,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, leg meat",40.7493,-124.2845,B,38,9,2015,0
292,2015-09-16,Pescadero State Beach,San Mateo,"Crab, Dungeness, viscera",37.267295,-122.411721,F,38,9,2015,1
293,2015-09-16,Pillar Point,San Mateo,"Crab, Dungeness, viscera",37.4958,-122.49721,F,38,9,2015,0
294,2015-09-16,Pescadero State Beach,San Mateo,"Crab, Dungeness, body meat",37.267295,-122.411721,F,38,9,2015,0
295,2015-09-16,Pescadero State Beach,San Mateo,"Crab, Dungeness, leg meat",37.267295,-122.411721,F,38,9,2015,0
296,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,1
297,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,1
298,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,0
299,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,0
300,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,1
301,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, viscera",41.76667,-124.25,A,39,9,2015,1
302,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, body meat",41.76667,-124.25,A,39,9,2015,1
303,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, leg meat",41.76667,-124.25,A,39,9,2015,0
304,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, body meat",41.76667,-124.25,A,39,9,2015,0
305,2015-09-23,"CDFG Trawl Block 108, George",Del Norte,"Crab, Dungeness, leg meat",41.76667,-124.25,A,39,9,2015,0
306,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,0
307,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,1
308,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,1
309,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,0
310,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,0
311,2015-10-18,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,42,10,2015,1
312,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
313,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
314,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
315,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,0
316,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
317,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
318,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,0
319,2015-10-25,"CDFG Trawl Block 473, HMBoff",San Mateo,"Crab, Dungeness, viscera",37.414663,-122.583638,F,43,10,2015,1
320,2015-10-25,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,43,10,2015,1
321,2015-10-25,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,43,10,2015,1
322,2015-10-25,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,43,10,2015,1
323,2015-10-25,"CDFG Trawl Block 472, HMB",San Mateo,"Crab, Dungeness, viscera",37.39816,-122.463184,F,43,10,2015,1
324,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
325,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
326,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
327,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
328,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
329,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
330,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
331,2015-10-26,"CDFG Trawl Block 132, Trinidad",Humboldt,"Crab, Dungeness, viscera",41.02962,-124.145,C,44,10,2015,1
332,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
333,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
334,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
335,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
336,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
337,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
338,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
339,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
340,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
341,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
342,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
343,2015-10-27,"CDFG Trawl Block 210, HB entr",Humboldt,"Crab, Dungeness, viscera",40.7493,-124.2845,B,44,10,2015,1
344,2015-10-28,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,44,10,2015,0
345,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
346,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
347,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
348,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
349,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
350,2015-10-30,"CDFG Trawl Block 262, Ft Bragg",Mendocino,"Crab, Dungeness, viscera",39.41913,-123.824479,C,44,10,2015,0
351,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
352,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
353,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
354,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
355,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
356,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
357,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
358,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
359,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
360,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,0
361,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H,44,11,2015,0
362,2015-11-01,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, viscera",36.628865,-121.970374,H,44,11,2015,1
363,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,0
364,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,1
365,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,1
366,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,1
367,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,1
368,2015-11-02,"CDFG Trawl Block 431, Bodega",Sonoma,"Crab, Dungeness, viscera",38.234676,-123.104345,E,45,11,2015,1
369,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H,46,11,2015,0
370,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H,46,11,2015,0
371,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H,46,11,2015,0
372,2015-11-12,"CDFG Trawl Block 526, Pt Pinos",Monterey,"Crab, Dungeness, body meat",36.628865,-121.970374,H,46,11,2015,0
373,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
374,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
375,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
376,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
377,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
378,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
379,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
380,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
381,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
382,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
383,2015-11-14,"CDFG Trawl Block 623, Pismo",San Luis Obispo,"Crab, Dungeness, viscera",35.079515,-120.76035,H,46,11,2015,0
384,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,1
385,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,1
386,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,0
387,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,1
388,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,0
389,2015-11-14,"CDFG Trawl Block 422, Carmet",Sonoma,"Crab, Dungeness, viscera",38.43333,-123.18333,E,46,11,2015,0
390,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,1
391,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,0
392,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,1
393,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,1
394,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,1
395,2015-11-14,"CDFG Trawl Block 439, Pt Reyes",Marin,"Crab, Dungeness, viscera",38.066212,-123.096634,F,46,11,2015,0
396,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
397,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
398,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
399,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
400,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
401,2015-11-14,"CDFG Trawl Block 447, Bolinas",Marin,"Crab, Dungeness, viscera",37.873883,-122.764208,E,46,11,2015,0
402,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
403,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
404,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
405,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
406,2015-11-14,"CDFG Trawl Block 464, San Pedr",San Mateo,"Crab, Dungeness, viscera",37.577033,-122.595224,F,46,11,2015,0
